767,Trained_Spotter
768,Trained_Spotter
769,NWS_Storm_Survey
770,Amateur_Radio
771,NWS_Storm_Survey
772,Emergency_Manager
773,NWS_Storm_Survey
774,NWS_Storm_Survey
775,NWS_Storm_Survey
776,Trained_Spotter
777,Law_Enforcement
778,Law_Enforcement
779,NWS_Storm_Survey
780,Law_Enforcement
781,Trained_Spotter
782,Trained_Spotter
783,Trained_Spotter
784,Public
785,Public
786,Trained_Spotter
787,Public
788,Law_Enforcement
789,Emergency_Manager
790,Emergency_Manager
791,Trained_Spotter
792,Amateur_Radio
793,Public
794,NWS_Storm_Survey
795,Law_Enforcement
796,NWS_Storm_Survey
797,NWS_Storm_Survey
798,Trained_Spotter
799,NWS_Storm_Survey
800,COOP_Observer
801,Emergency_Manager
802,NWS_Storm_Survey
803,Emergency_Manager
804,Trained_Spotter
805,Trained_Spotter
806,NWS_Storm_Survey
807,Public
808,Storm_Chaser
809,Airplane_Pilot
810,NWS_Storm_Survey
811,NWS_Employee
812,Trained_Spotter
813,NWS_Employee
814,Emergency_Manager
815,NWS_Storm_Survey
816,Public
817,Storm_Chaser
818,Storm_Chaser
819,Storm_Chaser
820,Storm_Chaser
821,Storm_Chaser
822,Storm_Chaser
823,Fire_Department/Rescue
824,Newspaper
825,Emergency_Manager
826,Trained_Spotter
827,Law_Enforcement
828,Public
829,Public
830,NWS_Storm_Survey
831,NWS_Storm_Survey
832,Trained_Spotter
833,Trained_Spotter
834,NWS_Storm_Survey
835,Broadcast_Media
836,NWS_Employee
837,Emergency_Manager
838,Public
839,Public
840,Law_Enforcement
841,Fire_Department/Rescue
842,Public
843,Fire_Department/Rescue
844,Broadcast_Media
845,Storm_Chaser
846,NWS_Storm_Survey
847,Law_Enforcement
848,Law_Enforcement
849,Newspaper
850,Trained_Spotter
851,Trained_Spotter
852,Emergency_Manager
853,Broadcast_Media
854,Newspaper
855,Storm_Chaser
856,Law_Enforcement
857,Newspaper
858,Law_Enforcement
859,NWS_Storm_Survey
860,Other_Federal_Agency
861,Law_Enforcement
862,Law_Enforcement
863,Emergency_Manager
864,Law_Enforcement
865,NWS_Storm_Survey
866,Law_Enforcement
867,NWS_Storm_Survey
868,Emergency_Manager
869,Broadcast_Media
870,Emergency_Manager
871,NWS_Storm_Survey
872,Law_Enforcement
873,NWS_Storm_Survey
874,Fire_Department/Rescue
875,Law_Enforcement
876,NWS_Storm_Survey
877,Emergency_Manager
878,NWS_Storm_Survey
879,NWS_Storm_Survey
880,NWS_Storm_Survey
881,Law_Enforcement
882,Public
883,COOP_Observer
884,Law_Enforcement
885,NWS_Employee
886,Amateur_Radio
887,Law_Enforcement
888,NWS_Employee
889,Law_Enforcement
890,Law_Enforcement
891,Public
892,Storm_Chaser
893,Broadcast_Media
894,Trained_Spotter
895,Trained_Spotter
896,Law_Enforcement
897,Fire_Department/Rescue
898,NWS_Storm_Survey
899,Public
900,Broadcast_Media
901,NWS_Employee
902,Amateur_Radio
903,Emergency_Manager
904,Law_Enforcement
905,Public
906,NWS_Storm_Survey
907,NWS_Storm_Survey
908,Emergency_Manager
909,Public
910,Public
911,NWS_Storm_Survey
912,Emergency_Manager
913,Emergency_Manager
914,Newspaper
915,NWS_Storm_Survey
916,NWS_Storm_Survey
917,Newspaper
918,Law_Enforcement
919,Law_Enforcement
920,Emergency_Manager
921,Emergency_Manager
922,Public
923,Law_Enforcement
924,Law_Enforcement
925,Law_Enforcement
926,Fire_Department/Rescue
927,NWS_Storm_Survey
928,Law_Enforcement
929,NWS_Storm_Survey
930,NWS_Storm_Survey
931,Storm_Chaser
932,Emergency_Manager
933,Broadcast_Media
934,Law_Enforcement
935,Law_Enforcement
936,Storm_Chaser
937,NWS_Storm_Survey
938,Emergency_Manager
939,NWS_Storm_Survey
940,NWS_Storm_Survey
941,Storm_Chaser
942,Law_Enforcement
943,NWS_Storm_Survey
944,Law_Enforcement
945,Storm_Chaser
946,Emergency_Manager
947,Fire_Department/Rescue
948,Trained_Spotter
949,Trained_Spotter
950,Trained_Spotter
951,NWS_Storm_Survey
952,NWS_Storm_Survey
953,NWS_Storm_Survey
954,NWS_Storm_Survey
955,NWS_Storm_Survey
956,NWS_Storm_Survey
957,NWS_Storm_Survey
958,NWS_Storm_Survey
959,Trained_Spotter
960,NWS_Storm_Survey
961,Emergency_Manager
962,Trained_Spotter
963,NWS_Storm_Survey
964,NWS_Storm_Survey
965,NWS_Storm_Survey
966,Law_Enforcement
967,Emergency_Manager
968,NWS_Storm_Survey
969,NWS_Storm_Survey
970,NWS_Storm_Survey
971,Public
972,NWS_Storm_Survey
973,Law_Enforcement
974,NWS_Storm_Survey
975,Broadcast_Media
976,Emergency_Manager
977,NWS_Storm_Survey
978,NWS_Storm_Survey
979,NWS_Storm_Survey
980,Broadcast_Media
981,NWS_Storm_Survey
982,NWS_Storm_Survey
983,Law_Enforcement
984,Emergency_Manager
985,NWS_Storm_Survey
986,NWS_Storm_Survey
987,NWS_Storm_Survey
988,NWS_Storm_Survey
989,Trained_Spotter
